index,service_week,service_year,service_yearmonth,service_date,betos_cd,betos_desc,pos_cd,pos_desc,spec_cd,spec_desc,paid_amount,utilization
9958,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,217.44,4
9959,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,17.55,3
9960,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,22.26,1
9961,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,41,Optometry,44.06,2
9962,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,69,Clinical Laboratory,41.21,8
9963,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),20,Urgent Care Facility,97,Physician Assistant,16.2,1
9964,2018-22,2018,2018-05-01,2018-05-29 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,3380.1,267
9965,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),2.94,1
9966,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
9967,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,182.28,64
9968,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1B,Lab tests - automated general profiles,11,Office,06,Physician/Cardiovascular Disease (Cardiology),10.23,1
9969,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1B,Lab tests - automated general profiles,11,Office,08,Physician/Family Practice,10.23,1
9970,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1B,Lab tests - automated general profiles,11,Office,44,Physician/Infectious Disease,0.0,1
9971,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,687.66,59
9972,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,3.41,1
9973,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,3.94,1
9974,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1C,Lab tests - urinalysis,11,Office,42,Certified Nurse Midwife,3.41,1
9975,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,26.88,7
9976,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1D,Lab tests - blood counts,11,Office,06,Physician/Cardiovascular Disease (Cardiology),7.82,1
9977,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1D,Lab tests - blood counts,32,Nursing Facility,69,Clinical Laboratory,0.0,1
9978,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,234.34,29
9979,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,6.42,2
9980,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1E,Lab tests - glucose,11,Office,50,Nurse Practitioner,3.21,1
9981,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,119.13,12
9982,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,221.68,9
9983,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,66.53,2
9984,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,209.77,7
9985,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,39.77,1
9986,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,06,Physician/Cardiovascular Disease (Cardiology),20.33,1
9987,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,11.75,1
9988,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,41,Optometry,27.92,2
9989,2018-22,2018,2018-05-01,2018-05-30 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,2715.91,202
9990,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,20.58,7
9991,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,66,Physician/Rheumatology,0.0,1
9992,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,83,Physician/Hematology-Oncology,2.94,1
9993,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,229.32,81
9994,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1B,Lab tests - automated general profiles,11,Office,83,Physician/Hematology-Oncology,12.78,1
9995,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,784.769999999999,68
9996,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.82,2
9997,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,22.21,6
9998,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1C,Lab tests - urinalysis,11,Office,39,Physician/Nephrology,3.84,1
9999,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,18.07,6
10000,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,9.4,1
10001,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,300.26,37
10002,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,36.82,4
10003,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1E,Lab tests - glucose,11,Office,50,Nurse Practitioner,9.63,3
10004,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,147.83,16
10005,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,407.65,10
10006,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,251.26,5
10007,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,586.44,15
10008,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,122.12,2
10009,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,155.82,7
10010,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),22,On Campus- Outpatient Hospital,11,Physician/Internal Medicine,15.05,1
10011,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,11,Physician/Internal Medicine,10.7,2
10012,2018-22,2018,2018-05-01,2018-05-31 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,2545.29,188
10013,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,2.94,1
10014,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,22,Physician/Pathology,2.94,1
10015,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,2.94,1
10016,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,20,Urgent Care Facility,50,Nurse Practitioner,2.94,1
10017,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,11,Physician/Internal Medicine,2.94,1
10018,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,176.4,62
10019,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,540.96,50
10020,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.82,2
10021,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1C,Lab tests - urinalysis,11,Office,22,Physician/Pathology,2.71,1
10022,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1C,Lab tests - urinalysis,11,Office,97,Physician Assistant,7.25,2
10023,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,29.59,9
10024,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1D,Lab tests - blood counts,11,Office,46,Physician/Endocrinology,9.4,1
10025,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,11,Physician/Internal Medicine,7.82,1
10026,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,180.02,23
10027,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,9.87,4
10028,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,131.69,17
10029,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,443.38,14
10030,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,152.88,5
10031,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,416.56,15
10032,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,24.58,18
10033,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,06,Physician/Cardiovascular Disease (Cardiology),4.75,1
10034,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,92.0,3
10035,2018-22,2018,2018-06-01,2018-06-01 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,2336.51,169
10036,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,97,Physician Assistant,2.94,1
10037,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,2.94,1
10038,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,10.23,1
10039,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,08,Physician/Family Practice,8.13,5
10040,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,6.55,2
10041,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1D,Lab tests - blood counts,20,Urgent Care Facility,97,Physician Assistant,9.4,1
10042,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1E,Lab tests - glucose,20,Urgent Care Facility,08,Physician/Family Practice,3.21,1
10043,2018-22,2018,2018-06-01,2018-06-02 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,16.2,1
10044,2018-22,2018,2018-06-01,2018-06-03 00:00:00,T1C,Lab tests - urinalysis,17,Walk-in Retail Health Clinic,97,Physician Assistant,3.41,1
10045,2018-22,2018,2018-06-01,2018-06-03 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,9.76,1
10046,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),2.94,1
10047,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
10048,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,8.82,3
10049,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,16,Temporary Lodging,01,Physician/General Practice,0.0,1
10050,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,238.14,81
10051,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1B,Lab tests - automated general profiles,11,Office,06,Physician/Cardiovascular Disease (Cardiology),12.78,1
10052,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,757.159999999999,66
10053,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,3.41,1
10054,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,2.71,1
10055,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,20.78,7
10056,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,323.81,38
10057,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1E,Lab tests - glucose,11,Office,08,Physician/Family Practice,3.21,1
10058,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,160.26,9
10059,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1E,Lab tests - glucose,81,Independent Laboratory,69,Clinical Laboratory,14.25,4
10060,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,78.75,10
10061,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,117.14,2
10062,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,08,Physician/Family Practice,0.0,1
10063,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,453.37,10
10064,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,91.1,3
10065,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,218.48,3
10066,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,06,Physician/Cardiovascular Disease (Cardiology),24.08,2
10067,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,0.0,1
10068,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,66.78,3
10069,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,41,Optometry,44.06,2
10070,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,58.76,4
10071,2018-23,2018,2018-06-01,2018-06-04 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,3057.85,222
10072,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,04,Physician/Otolaryngology,2.94,1
10073,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
10074,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,2.94,1
10075,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,39,Physician/Nephrology,2.94,1
10076,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,217.56,75
10077,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,720.869999999999,61
10078,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.82,2
10079,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1C,Lab tests - urinalysis,11,Office,42,Certified Nurse Midwife,3.41,1
10080,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,21.91,6
10081,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1D,Lab tests - blood counts,11,Office,39,Physician/Nephrology,2.87,1
10082,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,9.4,1
10083,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,235.01,27
10084,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,153.29,5
10085,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1E,Lab tests - glucose,81,Independent Laboratory,69,Clinical Laboratory,9.5,2
10086,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,215.02,24
10087,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,458.82,18
10088,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,183.03,3
10089,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,576.7,19
10090,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,545.69,18
10091,2018-23,2018,2018-06-01,2018-06-05 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,3280.61,221
10092,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,0.0,1
10093,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,8.82,3
10094,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,66,Physician/Rheumatology,2.94,1
10095,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,83,Physician/Hematology-Oncology,2.94,1
10096,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,170.52,58
10097,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,552.15,46
10098,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,3.41,2
10099,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,3.41,1
10100,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,7.88,2
10101,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,18.07,5
10102,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,9.4,1
10103,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,238.0,27
10104,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,140.45,1
10105,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1E,Lab tests - glucose,81,Independent Laboratory,69,Clinical Laboratory,42.75,10
10106,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,179.75,20
10107,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,171.51,4
10108,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,33.26,1
10109,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,117.69,3
10110,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,859.06,27
10111,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,90.09,3
10112,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,0.0,1
10113,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,18,Physician/Ophthalmology,71.98,4
10114,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,66.78,3
10115,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,50,Nurse Practitioner,4.75,1
10116,2018-23,2018,2018-06-01,2018-06-06 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,3373.14,204
10117,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,2.94,1
10118,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,14.7,5
10119,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,2.94,1
10120,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,11,Physician/Internal Medicine,0.0,1
10121,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,190.25,66
10122,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,667.169999999999,56
10123,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,3.99,2
10124,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,6.82,2
10125,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,23.64,6
10126,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,11,Physician/Internal Medicine,0.0,1
10127,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,11.52,3
10128,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,9.4,1
10129,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,239.58,29
10130,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,3.21,1
10131,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1E,Lab tests - glucose,11,Office,50,Nurse Practitioner,12.84,4
10132,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1E,Lab tests - glucose,81,Independent Laboratory,69,Clinical Laboratory,42.75,10
10133,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,144.79,14
10134,2018-23,2018,2018-06-01,2018-06-07 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,272.0,9
